,0
11662,3.698735248569666e-06
11663,6.066327419123143e-08
11664,3.3109649587708295e-09
11665,2.6347533902407364e-06
11666,2.9805738565218826e-07
11667,9.553045156701854e-08
11668,0.00019697714223489846
11669,1.0514081524940949e-05
11670,7.644433093100421e-06
11671,0.0007448516492358408
11672,2.0749284952263128e-05
11673,1.912330214728061e-07
11674,4.263531023629526e-05
11675,5.903333298964391e-06
11676,7.18458046764891e-05
11677,1.1423459537465548e-09
11678,5.257007217282023e-05
11679,1.3690897683506984e-07
11680,7.558131742319624e-05
11681,1.378192522812068e-07
11682,2.290872783763786e-05
11683,0.0007448516492358408
11684,4.6320737037025485e-07
11685,0.0007448516492358408
11686,2.5797117632757927e-06
11687,4.40411471293522e-05
11688,8.600160241505899e-07
11689,5.330391289207533e-08
11690,1.0490143338044067e-06
11691,1.0284721432822155e-05
11692,1.4469607261937354e-06
11693,9.823898553935008e-06
11694,6.742982062448175e-05
11695,2.1888023783379064e-08
11696,2.399709270198985e-05
11697,7.159274548869705e-08
11698,5.193299717923585e-05
11699,3.134678040794578e-05
11700,3.330850873451787e-08
11701,3.359988372849639e-10
11702,7.027575896569665e-06
11703,3.563106742224788e-07
11704,2.4334012489902183e-05
11705,0.00041325323719318353
11706,3.739344651912096e-06
11707,9.402143149463156e-05
11708,4.245279660241497e-06
11709,8.598068848920449e-06
11710,4.566775677321273e-10
11711,0.00010405169348176574
11712,1.740519431222881e-07
11713,1.3148663604934226e-07
11714,2.591502420621782e-07
11715,0.0006362475031066046
11716,9.750784755054678e-10
11717,6.205824688102047e-10
11718,0.0004178076925080421
11719,0.0007448516492358408
11720,3.0193006081176273e-05
11721,3.157735162719757e-05
11722,5.378973304748623e-05
11723,1.3441628345596565e-06
11724,4.8541990992106804e-08
11725,2.6503126507093157e-07
11726,1.0036798400254055e-07
11727,1.5606321203111513e-07
11728,3.281407747427548e-06
11729,1.6673988113523468e-06
11730,1.5001222949650813e-07
11731,0.0008556862498387773
11732,9.9200349746682e-06
11733,5.178787323858411e-05
11734,2.0537606729966536e-07
11735,2.8921901744710397e-09
11736,0.0007448516492358408
11737,0.00011230354017419434
11738,1.3985619278447278e-08
11739,2.1539919797842296e-07
11740,5.732578092455797e-07
11741,0.0007448516492358408
11742,0.0014905048234246038
11743,1.1873846004254723e-07
11744,7.24080571302689e-08
11745,5.405635010633028e-07
11746,5.096755178555996e-07
11747,0.0004097059499807186
11748,0.16691567389461787
11749,1.4081830557516403e-06
11750,4.0123684567448065e-08
11751,7.546222218026138e-07
11752,0.001652712826722624
11753,4.415715822315407e-07
11754,6.596760791633962e-08
11755,0.0007448516492358408
11756,0.0003118940465041372
11757,1.2283211941610084e-07
11758,4.2109423827248964e-07
11759,6.435858987179549e-09
11760,4.045478104574245e-05
11761,5.280538482518028e-06
11762,8.647628533072582e-06
11763,6.433676668341052e-07
11764,4.099922174504388e-08
11765,1.7853144614849457e-05
11766,5.24404491535145e-06
11767,3.5733228846757614e-06
11768,1.4495399541567186e-06
11769,3.0955403478781917e-06
11770,1.078017634448178e-09
11771,0.0007448516492358408
11772,1.5832103738328366e-09
11773,1.5361054400394402e-07
11774,0.0002920132876575976
11775,6.259164955400362e-09
11776,3.795390626124088e-06
11777,1.4819710188319947e-08
11778,1.721862932969767e-07
11779,1.0467211248602406e-09
11780,0.00021428782490850502
11781,8.366746018125951e-06
11782,0.00023406732405860896
11783,2.3835699811120583e-07
11784,1.6692249096703087e-06
11785,1.4366679311420945e-08
11786,5.4895250024183666e-09
11787,0.0007448516492358408
11788,7.255823088215113e-05
11789,7.327968007064962e-05
11790,3.345120107143674e-05
11791,1.3119384308580229e-08
11792,4.532357473261673e-07
11793,1.4657124481338676e-05
11794,1.565657424309386e-06
11795,9.849085863332517e-06
11796,1.09277845532098e-05
11797,5.594120755155677e-11
11798,3.414495297282445e-05
11799,1.8499463458295565e-05
11800,3.996745708274113e-05
11801,4.437429246427741e-05
11802,1.4639959403543067e-05
11803,4.197602233534524e-08
11804,6.208637694425408e-07
11805,2.3908887664968362e-09
11806,1.799826658114692e-08
11807,2.8836374827124606e-06
11808,1.7482630925427242e-05
11809,2.153305530742629e-06
11810,0.0007448516492358408
11811,8.037903354786295e-06
11812,9.947379553520725e-09
11813,0.00012098832084227887
11814,2.639091317521809e-05
11815,2.923296680927907e-05
11816,3.9710976375526786e-05
11817,2.2587826328864342e-05
11818,3.107231606334731e-10
11819,7.743545813302324e-06
11820,8.29662731063123e-06
11821,5.8559413972772055e-08
11822,3.397909704924185e-06
11823,2.2350888900022177e-05
11824,9.081688762829093e-10
11825,9.796058592802321e-08
11826,0.0007448516492358408
11827,4.617118327046143e-07
11828,2.0416716522580926e-07
11829,2.5762683513620417e-06
11830,4.289304250963788e-09
11831,0.00018582539101443064
11832,0.00040327688370265055
11833,5.682003800519709e-09
11834,1.763598452980166e-08
11835,1.944107794876083e-06
11836,2.6751662672542145e-07
11837,1.784622764475844e-05
11838,0.0002091862592530519
11839,2.3322604334880244e-06
11840,6.696803379793073e-07
11841,1.3834819553289046e-07
11842,1.4469607261937354e-06
11843,6.876550490127966e-07
11844,0.0011799339408257736
11845,1.6054282433507158e-07
11846,1.2815830641564702e-06
11847,5.873127246174264e-07
11848,8.578278315968312e-08
11849,3.024918026105865e-07
11850,1.4238663396503058e-05
11851,1.0813088444843506e-06
11852,3.2635900202890625e-08
11853,8.298401220353168e-07
11854,1.9560480946646545e-05
11855,0.0018702638343361536
11856,1.7580868524035779e-06
11857,1.36113006364917e-10
11858,2.4676435367887125e-06
11859,5.91556009700424e-06
11860,1.3508565156738422e-06
11861,4.5754519145205475e-07
11862,8.439788503120704e-07
11863,1.8942572644950165e-05
11864,2.574519596037682e-07
11865,1.0246396034679299e-05
11866,2.2518189751862018e-07
11867,9.222172275736644e-05
11868,8.460416792547458e-09
11869,1.1858341799209604e-07
11870,9.62024020623851e-07
11871,0.0017000797749324094
11872,1.1501793154311389e-07
11873,1.829885089165087e-05
11874,5.911130315094921e-07
11875,0.002555064961484284
11876,9.524780433833827e-06
11877,0.00022696605291103137
11878,0.5129473332143245
11879,0.03107490918291105
11880,1.798782916785568e-06
11881,7.435843258894255e-09
11882,0.0010669076032864945
11883,1.4248539638174192e-05
11884,2.6554297841715328e-05
11885,3.338057909213635e-05
11886,1.8359079506916345e-05
11887,7.908315340645372e-07
11888,1.1067732785985034e-08
11889,1.2798011411589969e-08
11890,0.00041325323719318353
11891,4.544741098189051e-05
11892,1.1331913745112916e-06
11893,1.0580779424178942e-06
11894,1.7800036390332936e-06
11895,1.0616640054232563e-06
11896,7.333953239296685e-07
11897,1.5221260235096286e-07
11898,8.651130130287969e-07
11899,2.1183039167948112e-07
11900,5.510766392950905e-05
11901,2.8119110863118814e-11
11902,8.066426684585302e-09
11903,2.9966338891751264e-06
11904,1.0186438569830545e-05
11905,4.6057519630092466e-06
11906,2.0738033635973365e-06
11907,1.164356694641578e-06
11908,1.3627713881782815e-06
11909,3.5842683055805264e-09
11910,8.594359705608648e-07
11911,5.938820981133695e-07
11912,1.8600479383747337e-05
11913,2.2827325305224096e-07
11914,7.504669305838671e-07
11915,2.4082151676936453e-07
11916,7.137244254412895e-06
11917,0.00015169135627964486
11918,6.850519606554507e-07
11919,5.659307856805724e-06
11920,3.5847117283534304e-08
11921,2.522570868155399e-07
11922,0.0003750322694985375
11923,0.00010524149161778602
11924,9.493886303500837e-06
11925,0.0007448516492358408
11926,0.0007448516492358408
11927,2.2210458911588907e-07
11928,9.121167537663691e-08
11929,1.234826148667576e-08
11930,3.117153540478333e-05
11931,5.5900489175834175e-05
11932,1.9580125616400662e-05
11933,2.366826994529208e-05
11934,2.833115732871145e-07
11935,4.3409724699136774e-08
11936,0.0001886692994429359
11937,0.0002354758240255531
11938,4.2790735447774046e-07
11939,8.8243731667422e-06
11940,3.4985237529772775e-07
11941,3.0768884687162735e-05
11942,0.0010108780002832593
11943,6.923236450483992e-07
11944,4.3972109990055294e-09
11945,9.933715476567293e-06
11946,1.1656450387467302e-07
11947,1.2390280235603028e-06
11948,1.9689796634406047e-06
11949,5.4697174816036e-06
11950,8.57729227354241e-10
11951,7.396921710953888e-06
11952,3.176964341614174e-12
11953,0.0003750322694985375
11954,3.189995005376584e-08
11955,4.2326566920611365e-06
11956,3.910320526936452e-06
11957,8.603146577251984e-07
11958,2.142564975112814e-05
11959,1.383537281204784e-07
11960,0.0006362475031066046
11961,2.2651371376837432e-07
11962,1.1712691367613067e-07
11963,1.2941688117650606e-06
11964,2.7829097594162773e-06
11965,5.4778198930167853e-05
11966,1.1372065010611268e-06
11967,4.963387502383683e-05
11968,4.2486355960711335e-07
11969,5.039773101547274e-07
11970,7.82054457259071e-05
11971,0.001591659887249647
11972,1.3997166282409307e-05
11973,0.0007448516492358408
11974,0.005042973890231946
11975,1.7392774989211086e-07
11976,2.6260179097638294e-07
11977,5.049555848047319e-06
11978,2.8078041665611717e-06
11979,1.296061220941434e-05
11980,5.392973422196312e-07
11981,1.0831844922374987e-07
11982,1.941915126571275e-08
11983,1.99024933864876e-08
11984,0.0007448516492358408
11985,4.394854960477911e-06
11986,0.00037890704112192726
11987,2.0635930683800156e-07
11988,4.503374209488872e-05
11989,1.2307016316827717e-05
11990,5.473365597421604e-09
11991,9.892516340001776e-08
11992,0.0007448516492358408
11993,5.454279220266219e-09
11994,3.147180725848268e-08
11995,4.62833778066007e-06
11996,0.0007448516492358408
11997,0.005380649913811354
11998,1.6098059993657034e-09
11999,5.2146556852714045e-08
12000,0.0001379544142293212
12001,1.5012172015335956e-08
12002,0.0002822604716084218
12003,3.652221852067008e-06
12004,7.701083101553795e-06
12005,0.0002005070334724758
12006,6.109696067655313e-06
12007,1.0996856198720439e-08
12008,6.258849166491336e-08
12009,1.231676525831068e-05
12010,3.323732491685346e-05
12011,0.0008963766860495913
12012,3.2669934377554493e-08
12013,3.098448842903225e-05
12014,4.198401125143371e-07
12015,8.994384790085813e-07
12016,4.8822180300086465e-08
12017,1.3515854556343013e-07
12018,2.1529373443911332e-06
12019,4.604205011135524e-06
12020,6.132031178844776e-07
12021,2.5802021308903068e-08
12022,5.805070268069083e-06
12023,7.0360459916895785e-06
12024,0.00029105339130311105
12025,2.364556781731112e-06
12026,9.418344690117337e-08
12027,1.5330775448848916e-05
12028,5.291633354155932e-06
12029,5.573768230127321e-05
12030,1.9414849404466978e-07
12031,0.0003750322694985375
12032,6.992316506496009e-09
12033,1.2282572096036046e-06
12034,1.0097579179305303e-06
12035,1.0023782511894711e-08
12036,1.6959954056007514e-05
12037,1.8321756015678015e-06
12038,1.6964856186308346e-05
12039,7.238323196715241e-06
12040,0.0004499756339201108
12041,2.4206208360743905e-09
12042,1.17323547698273e-08
12043,6.687759831791838e-07
12044,0.0007448516492358408
12045,7.256482764374782e-07
12046,0.0014195646017877732
12047,6.930079477928005e-07
12048,5.11220156050137e-06
12049,0.0005165872360992507
12050,5.08746118147474e-06
12051,3.286355798330074e-07
12052,2.3250628236627735e-06
12053,8.803227048506022e-07
12054,1.1482371102975197e-06
12055,6.740067590716795e-07
12056,1.0292036495731726e-06
12057,1.4202092611215984e-08
12058,1.2401730426546077e-05
12059,0.0001510317137325646
12060,3.6940082510178246e-08
12061,1.0988600065743542e-07
12062,7.757869365660226e-06
12063,1.542882842917085e-05
12064,2.26144496861099e-07
12065,2.285596617866359e-08
12066,1.5369550768206165e-07
12067,4.752384339890845e-07
12068,0.0021924193851274375
12069,3.5614026161009123e-08
12070,1.3041051077886624e-06
12071,5.361700135384473e-09
12072,1.3642895870828325e-07
12073,7.39559893025952e-10
12074,1.1512736839911408e-06
12075,6.518221883156391e-07
12076,0.00018064333484995915
12077,2.286088463141514e-08
12078,6.640708885407077e-11
12079,1.4441157606268192e-09
12080,3.976445036661563e-08
12081,4.969346634529898e-05
12082,1.819032645550723e-06
12083,1.503183452510316e-06
12084,3.8980746787732665e-07
12085,4.54161088280603e-06
12086,6.33619104425661e-06
12087,0.00026212903445666896
12088,3.8728846253229566e-05
12089,1.9639008127177984e-05
12090,1.4594963990136857e-07
12091,1.873154809862858e-06
12092,2.284435074477424e-07
12093,0.000187843625908035
12094,1.4157419674427782e-09
12095,8.928300810478299e-05
12096,7.692044760295881e-08
12097,2.411345948540953e-05
12098,4.652931549909136e-09
12099,4.9195974373016645e-09
12100,3.955563484145276e-08
12101,2.177096692367339e-06
12102,9.468454718093339e-08
12103,6.518798536810386e-07
12104,2.2898774099522459e-07
12105,9.113442903134355e-07
12106,1.744853885620611e-07
12107,2.3921788935857327e-06
12108,8.113288244211983e-07
12109,3.136719574981919e-08
12110,1.0324067267684184e-09
12111,7.430550486585388e-06
12112,2.1772582381791557e-06
12113,3.0850979792013697e-06
12114,4.059763683853041e-09
12115,7.665534315843444e-07
12116,2.812613305459304e-08
12117,4.239575944172861e-06
12118,2.626535496970035e-09
12119,2.9555543208051967e-06
12120,8.393960108462349e-06
12121,0.0007448516492358408
12122,1.86520576683646e-05
12123,5.792353799871375e-05
12124,1.5805952659423376e-08
12125,0.0014524029690882914
12126,1.2084363665222343e-06
12127,3.9399326123709784e-05
12128,2.0632166011604564e-06
12129,4.951394433064477e-06
12130,3.750096686088865e-06
12131,0.00045915264840976685
12132,1.4961906216716895e-08
12133,2.1421232115163404e-05
12134,4.501763367740551e-05
12135,0.0007448516492358408
12136,2.8461915027206495e-06
12137,0.0004499756339201108
12138,9.020032600221201e-07
12139,1.6220355860502663e-06
12140,1.5539199734783923e-05
12141,3.165766053408351e-05
12142,3.034226344364928e-06
12143,3.1702515156483435e-07
12144,3.279089060571495e-05
12145,9.288723744800816e-09
12146,4.269363489087935e-07
12147,1.134580773068847e-06
12148,0.010308153488248855
12149,0.00020592646536071637
12150,5.561218666420095e-06
12151,9.687949324646018e-08
12152,6.642973494742849e-05
12153,1.0123852199611901e-08
12154,0.0007448516492358408
12155,1.8827005287091497e-06
12156,1.34672034972258e-05
12157,9.64611998897727e-09
12158,1.245390478016775e-05
12159,7.6207745551391235e-06
12160,2.3071641386172065e-05
12161,2.6293295446244056e-06
12162,7.557598058020464e-06
12163,1.2093690196812027e-05
12164,3.6050136680769066e-07
12165,0.00013726219843788413
12166,1.6226397634879378e-06
12167,2.3000677078996356e-07
12168,5.888341603423163e-09
12169,8.788200143132149e-07
12170,1.00875547842452e-08
12171,2.1579556332780418e-06
12172,1.994057952683057e-05
12173,2.0778632082280684e-05
12174,6.194243143155275e-09
12175,2.6890208724648366e-05
12176,6.993378637008114e-07
12177,1.2080926361438038e-06
12178,1.3553383339752e-06
12179,2.2937793838215112e-06
12180,1.558176242042177e-07
12181,6.923605922339599e-05
12182,4.692352606799294e-06
12183,3.880840061652166e-06
12184,7.397707681786884e-07
12185,5.9337787673666545e-08
12186,5.378337683662324e-06
12187,0.00016419403897610521
12188,1.2157362587290599e-08
12189,5.278056624771759e-07
12190,2.391220539002235e-06
12191,7.371351254485731e-07
12192,1.266949702641855e-07
12193,0.0003750322694985375
12194,1.546629620895013e-06
12195,1.0492349837729747e-06
12196,1.5026626169460302e-05
12197,3.7681804328258016e-06
12198,0.0007448516492358408
12199,5.646562617495318e-07
12200,2.8605595431747595e-06
12201,0.00017330187876615284
12202,1.3971684859336633e-05
12203,1.924723597718665e-08
12204,1.1220390394485522e-05
12205,5.287797175921133e-06
12206,2.60361434569502e-06
12207,2.0972948011466353e-06
12208,2.471742371974873e-06
12209,0.0018644743148882677
12210,9.605643225868364e-08
12211,7.305156558708675e-07
12212,8.415944784037985e-09
12213,7.789314313126695e-05
12214,2.136047669341232e-06
12215,2.4610485032417282e-05
12216,4.2372281751989674e-07
12217,0.000329983421339623
12218,3.481405263405633e-08
12219,1.3608197035804481e-08
12220,5.4563473930025335e-06
12221,4.597318411630607e-07
12222,0.0007448516492358408
12223,0.00010425563675077024
12224,7.174734831868865e-07
12225,4.683056976717434e-07
12226,7.783346611861986e-06
12227,8.396278818555159e-06
12228,2.904614726861567e-08
12229,4.3706993667594734e-07
12230,6.953378731954097e-08
12231,2.1962872069082514e-06
12232,0.0004499756339201108
12233,1.814379143390586e-06
12234,4.3024923828068305e-05
12235,0.0035714314569960798
12236,2.4036207593914913e-07
12237,1.4033129368075484e-09
12238,1.35530445210064e-06
12239,1.293887914078783e-05
12240,4.621092463028703e-10
12241,6.029759269806222e-05
12242,4.731351859374682e-08
12243,1.999587132233138e-05
12244,5.365322805988372e-05
12245,2.925740436558045e-06
12246,1.8687549373813109e-06
12247,2.2257535581230445e-06
12248,3.147030754808789e-07
12249,2.786523695528163e-07
12250,1.2969443946777397e-07
12251,2.0211688588197397e-05
12252,7.328131238527251e-08
12253,0.0038727285265843492
12254,4.635383225628339e-06
12255,4.1017008150659486e-08
12256,1.974881840887884e-05
12257,9.39657500683084e-06
12258,9.456930715736658e-06
12259,7.09924364064868e-10
12260,3.8553000207749604e-05
12261,0.0006986399034880195
12262,6.024067362685337e-07
12263,6.441779993010553e-06
12264,1.8040215190506436e-05
12265,5.989327186173117e-06
12266,4.8285416957306466e-05
12267,0.0003750322694985375
12268,6.14393901174139e-10
12269,0.0001574319725829324
12270,3.568785668340112e-07
12271,2.5362556471113716e-06
12272,1.6045990759039023e-08
12273,5.953410944459752e-09
12274,1.9619938386363465e-06
12275,0.0004619504519303492
12276,2.42345051544333e-09
12277,3.747240753575912e-09
12278,2.936249485667393e-07
12279,1.6054202710055666e-06
12280,4.077613789196833e-08
12281,3.2863534928521963e-06
12282,1.2063590905041297e-05
12283,3.9004582818952765e-06
12284,1.545474356702627e-06
12285,4.35303290759039e-07
12286,2.319916682648436e-05
12287,4.121159396689686e-06
12288,4.842741731606038e-05
12289,4.3829396547133585e-06
12290,2.8664267738270568e-06
12291,1.05882660196487e-09
12292,1.810720154285451e-07
12293,2.1182366800810993e-08
12294,1.7737589754888386e-08
12295,6.471333877138843e-06
12296,1.463527733068371e-07
12297,0.000643715603420654
12298,1.203089350590746e-07
12299,8.070716773383498e-08
12300,5.793084541813576e-06
12301,7.277606440432339e-06
12302,9.040485349206534e-11
12303,4.990000298458801e-06
12304,8.450087829464147e-07
12305,3.671823603679445e-08
12306,8.020819628120613e-07
12307,4.70785211671592e-06
12308,2.6864102447781272e-05
12309,1.3818997119184969e-06
12310,3.238680426303772e-05
12311,1.1293729872851476e-07
12312,1.1963670130006173e-08
12313,6.752581941390081e-08
12314,0.0011249136967170907
12315,2.5250080922867453e-06
12316,4.424596589399827e-07
12317,1.375893651145433e-06
12318,2.3871002050359532e-05
12319,9.169454259826874e-05
12320,9.940605700412445e-09
12321,0.00014037053672388377
12322,7.63214730526885e-05
12323,3.682368849184325e-06
12324,3.753308013347163e-07
12325,6.995743050043965e-07
12326,5.065620797092394e-09
12327,0.0003054740956899505
12328,0.0007448516492358408
12329,1.9172091472755634e-06
12330,6.951934433269135e-06
12331,6.2130796131047185e-09
12332,4.093043546132467e-05
12333,0.0007448516492358408
12334,8.028353493141063e-07
12335,2.8295949864051115e-05
12336,5.073620218114326e-07
12337,4.297617287037531e-07
12338,1.5097189006939462e-06
12339,0.00025451241368321017
12340,6.609054465413711e-09
12341,4.670854915347414e-09
12342,1.08797103591895e-07
12343,6.763310403044294e-07
12344,5.3381000634758934e-08
12345,7.526978125431826e-05
12346,1.3783796760007732e-07
12347,5.296140425122681e-07
12348,2.5261077986095613e-05
12349,4.929254575039542e-07
12350,1.2550094511539679e-05
12351,3.496272497336592e-06
12352,2.452304053140301e-07
12353,9.883129618439102e-07
12354,5.6891819014797366e-09
12355,6.71090605981499e-07
12356,3.8191239337749054e-06
12357,6.408411216143582e-07
12358,1.1433506758281632e-06
12359,3.50883938393038e-07
12360,1.63169118183213e-08
12361,3.6897421814843064e-06
12362,2.635019636059869e-08
12363,5.906971789392228e-06
12364,2.6638269045037635e-06
12365,1.6495496567361693e-05
12366,1.1837754343064984e-05
12367,3.788478406220079e-05
12368,1.3883309782722546e-10
12369,4.057809895043673e-07
12370,1.9241849040753156e-06
12371,2.4841647805080754e-08
12372,1.0119553079923082e-09
12373,3.7083965410597157e-07
12374,5.07707322041464e-06
12375,9.942420087641357e-06
12376,3.9804379337172695e-06
12377,8.098202828871953e-06
12378,2.366842631720502e-07
12379,8.698563172484405e-07
12380,0.0005288781077295152
12381,0.0022434860816504614
12382,4.0028754316385525e-06
12383,5.056196212417929e-06
12384,8.075780256988795e-06
12385,7.999214809879176e-08
12386,1.186900668669364e-08
12387,6.57263200713997e-06
12388,2.516021453133586e-05
12389,0.00024682788697358006
12390,1.536918555608372e-05
12391,1.8829432076865485e-07
12392,4.813373100136388e-05
12393,0.0007448516492358408
12394,3.6350566352313637e-06
12395,0.00010684293513072353
12396,2.3100202731074027e-05
12397,3.5815214699780484e-06
12398,3.411241461300782e-05
12399,4.917882156297433e-06
12400,4.83822378612319e-07
12401,6.9967779106822615e-06
12402,2.1515228460208263e-07
12403,2.2401848895570265e-06
12404,3.867089531038369e-05
12405,0.0004499756339201108
12406,0.0007448516492358408
12407,3.757950013775506e-08
12408,2.7331586806887244e-05
12409,1.4375863304556444e-06
12410,6.422187736401979e-09
12411,1.0335324620471962e-05
12412,6.865513168987692e-06
12413,1.5671536831558795e-07
12414,1.6179518315110487e-09
12415,2.8671195105538303e-05
12416,3.3110291907918356e-06
12417,2.467532687276629e-07
12418,7.69433226270438e-05
12419,8.070947045524755e-09
12420,1.009124917828026e-07
12421,7.817180404464034e-07
12422,1.229300724797941e-06
12423,4.1441555390129973e-10
12424,1.1274176667728131e-07
12425,2.957573855765692e-05
12426,6.0474329792255805e-05
12427,5.33656554151853e-06
12428,1.5758207283226626e-07
12429,2.6423609231968596e-07
12430,8.51047900182871e-06
12431,1.3593280851599872e-09
12432,1.0860128217454134e-06
12433,1.0051356887276047e-09
12434,0.00025732082669530575
12435,5.130407378777099e-06
12436,2.1155348181191888e-06
12437,9.702999089865756e-07
12438,4.974221301364357e-11
12439,1.8570288143228943e-05
12440,3.1339768478492844e-07
12441,3.326043414087397e-05
12442,5.458245452106396e-10
12443,0.003216390022648022
12444,3.6659768262956e-06
12445,2.0269484417484643e-08
12446,2.144277667894599e-07
12447,3.838762311057817e-05
12448,0.00018471260984262284
12449,0.00010989955218940646
12450,7.173306924204328e-05
12451,3.4115912571515736e-06
12452,2.7333979161085587e-06
12453,1.2700571724160374e-06
12454,3.0173399401497943e-07
12455,6.849725374759901e-05
12456,1.778521459556112e-07
12457,1.0427530759678545e-06
12458,1.06982266139775e-06
12459,6.198487698624086e-06
12460,8.575173604396228e-06
12461,4.750276248160212e-07
12462,1.0476558130551862e-06
12463,1.7881457805090741e-09
12464,1.0703140429994809e-07
12465,1.043610986799296e-08
12466,0.0002308774490219827
12467,0.0007448516492358408
12468,4.655096277776748e-06
12469,2.0529052508166038e-06
12470,1.8443845465765984e-08
12471,5.1069982338374695e-05
12472,0.00010334429322757746
12473,0.0007448516492358408
12474,3.692618276226824e-06
12475,5.5077207936156795e-08
12476,9.516751642711117e-07
12477,4.0881619980537577e-07
12478,2.7341667900474205e-07
12479,7.352951954268991e-06
12480,4.7612014920847515e-07
12481,1.0880161299792921e-08
12482,5.5011324562666806e-09
12483,7.729874804030458e-06
12484,5.776687203172778e-08
12485,0.00016554187182789536
12486,4.132008947748046e-08
12487,1.5219265959210773e-05
12488,0.00047079354791177563
12489,0.0003973313629838579
12490,5.35615916098544e-06
12491,3.451362710570109e-09
12492,4.866056425727e-07
12493,1.837742121021727e-07
12494,5.464771298662968e-06
12495,4.500124766658796e-06
12496,5.355886639820505e-06
12497,1.659018869630839e-05
12498,3.33234237797587e-07
12499,8.24702152061967e-08
12500,5.329313425602212e-07
12501,0.0007448516492358408
12502,1.0955190545427241e-07
12503,0.0005234655081045949
12504,0.00012166024326537872
12505,1.7548052075250305e-07
12506,0.0014910427837734872
12507,1.0125599134077344e-06
12508,1.569649757926221e-05
12509,1.381428185489425e-06
12510,1.9955259949287e-05
12511,1.271888134158552e-06
12512,6.546965358597131e-08
12513,2.03482166418661e-06
12514,9.632486438672223e-05
12515,9.842714686080307e-06
12516,5.848555047085649e-06
12517,4.518437280955584e-07
12518,4.611143692607328e-06
12519,7.831780362317548e-08
12520,4.933871163253087e-07
12521,1.93308461370325e-06
12522,3.750003832416706e-05
12523,5.429184482085762e-07
12524,1.9770696717605656e-06
12525,0.0004166916148020973
12526,1.4276284634785486e-12
12527,3.7728783484093906e-07
12528,0.000261438273369948
12529,3.348576862476514e-08
12530,0.0007448516492358408
12531,9.780767741364589e-06
12532,5.35929250973763e-06
12533,1.9167145888909347e-07
12534,2.392040457552047e-09
12535,4.2172483197588296e-08
12536,3.809458529293186e-05
12537,2.5012630571202387e-06
12538,1.5192218057023004e-06
12539,1.4460333387343247e-05
12540,6.656442114938779e-08
12541,1.62205980641671e-05
12542,3.121442959800951e-05
12543,7.297895260228733e-05
12544,1.158555930976351e-09
12545,2.2091574940462752e-06
12546,0.0007448516492358408
12547,3.883585991954378e-05
12548,3.910817583831534e-07
12549,1.694329461850422e-07
12550,3.825851779774321e-07
12551,2.1637487858631655e-06
12552,6.522494564365699e-06
12553,1.3715383856252832e-06
12554,2.170589372247073e-05
12555,0.000252780644582098
12556,3.129918946833008e-09
12557,7.630692277677464e-05
12558,5.513809994508509e-07
12559,0.0002955583967865489
12560,5.788341487965852e-09
12561,4.8830314868006897e-05
12562,2.078056154558912e-08
12563,3.409333773242015e-05
12564,0.04231290093713529
12565,3.241352631489324e-05
12566,7.616282130801426e-07
12567,2.2550546719556477e-05
12568,0.0005234655081045949
12569,4.9665875989880686e-08
12570,8.85915670075369e-08
12571,1.742147729628661e-06
12572,7.132468407607911e-09
12573,2.167227316980356e-06
12574,4.81637932188133e-05
12575,0.0005967998626850638
12576,2.7302707611464256e-07
12577,2.062222686115123e-06
12578,1.5152177927768209e-05
12579,2.1838698381348756e-09
12580,3.223017578747739e-06
12581,2.789028900522471e-06
12582,3.36321384335849e-06
12583,2.4190410260333257e-06
12584,8.063208941411884e-10
12585,3.7856957419777375e-08
12586,0.00013289489810631866
12587,1.4185918173102544e-10
12588,8.840376918875237e-07
12589,1.1780398087048898e-07
12590,5.5949806735257227e-05
12591,1.6027196106880953e-07
12592,3.2966844350237645e-06
12593,5.46546434386491e-05
12594,2.5357299460314417e-05
12595,4.3205331652857367e-07
12596,2.0319116351770984e-06
12597,1.8118790784866024e-05
12598,1.5237568514341937e-05
12599,1.2474414841538706e-05
12600,5.11516498782035e-10
12601,0.0002807424406777108
12602,5.330808140883111e-08
12603,1.2984170394327345e-05
12604,0.00020243041585581598
12605,1.362932290858749e-10
12606,1.698293981495936e-05
12607,4.750179222028966e-07
12608,4.146184965639695e-06
12609,2.1254538124537033e-08
12610,3.961112489840324e-06
12611,1.4135917557943214e-05
12612,5.118055283732662e-08
12613,5.296326780706497e-05
12614,0.0003422101331697471
12615,4.147799173636158e-08
12616,9.245562903194725e-05
12617,3.8190392815441336e-10
12618,5.404729649678911e-06
12619,0.0005205016918723328
12620,6.977900425000007e-08
12621,3.267030845452442e-10
12622,3.903611167515459e-05
12623,5.5744870343355546e-05
12624,3.0462890219028384e-09
12625,2.1509508635864872e-05
12626,3.511082149619423e-06
12627,6.178246996033316e-06
12628,1.4266983610027907e-08
12629,8.281583550874662e-07
12630,6.27618433608192e-06
12631,0.0004499756339201108
12632,1.959503982230034e-06
12633,4.2353590732366214e-10
12634,6.301083571421541e-07
12635,9.940171840591435e-05
12636,3.8052724055282872e-06
12637,0.016295963192719518
12638,3.843680684888989e-06
12639,0.00017549508930478946
12640,0.00010237181472266631
12641,8.846420773402165e-08
12642,2.7268213563057877e-05
12643,2.81802724490579e-06
12644,8.225270848198097e-06
12645,4.6032086222513635e-05
12646,4.7387124819604405e-07
12647,1.1900065788306441e-05
